country_code,month,day,relative_active_users
country6,6,8,0.004341591
country24,5,14,1.65304E-06
country26,1,16,1.22366E-05
country127,4,22,0.003263538
country61,4,5,0.009729209
country16,4,1,0.004827742
country128,1,30,5.84337E-06
country27,2,8,4.77568E-06
country93,1,21,2.04965E-06
country139,3,20,0.00060771
country172,1,23,1.59805E-05
country232,4,4,1.16867E-05
country163,2,29,8.57027E-05
country58,4,3,7.01204E-05
country124,2,7,0.004495468
country37,2,9,0.0001527
country226,6,9,0.002918179
country219,1,13,0.000188443
country170,2,23,0.000429584
country195,6,11,1.32885E-06
country117,3,24,3.07033E-06
country78,3,20,0.000160887
country94,3,21,3.31181E-05
country231,1,26,2.33735E-05
country163,4,10,6.42771E-05
country8,5,29,0.000108625
country50,1,21,0.000177004
country164,2,4,0.003752674
country223,5,13,0.00355816
country141,5,20,0.160809245
country13,1,23,1.55823E-05
country21,2,5,2.07853E-06
country136,1,25,0.000275597
country214,2,26,0.006432312
country71,2,25,0.009077982
country51,1,4,0.004838301
country167,3,8,3.39607E-05
country169,1,18,0.002972469
country173,2,24,0.000192891
country223,2,3,0.002482989
country25,6,15,1.69698E-05
country197,5,4,7.10581E-05
country144,2,2,0.001443436
country32,4,17,0.004425396
country149,5,1,0.000115553
country147,4,8,0.000175301
country203,1,7,1.88751E-05
country212,1,27,2.26818E-05
country137,6,6,0.003470185
country121,6,19,3.1923E-06
country127,2,5,0.003381699
country16,1,15,0.004370807
country43,5,3,0.007934642
country140,1,19,1.94779E-06
country74,6,16,0.001273854
country191,1,29,1.23966E-05
country203,2,16,1.1336E-05
country5,6,17,0.00128971
country23,4,15,0.011814583
country133,2,8,8.49941E-06
country102,3,4,0.00025248
country214,6,10,0.007809711
country139,2,13,0.0007051
country156,3,12,4.97542E-05
country17,1,12,0.000170087
country173,1,18,0.000195662
country91,2,5,2.39417E-05
country119,4,20,0.000138293
country198,1,15,2.77034E-05
country108,4,26,0.009046795
country177,4,24,0.003563265
country36,5,27,3.89558E-06
country206,1,12,0.040878847
country228,4,14,0.001340079
country84,2,9,1.81786E-06
country232,3,30,1.16867E-05
country133,3,1,9.74031E-06
country212,2,25,2.33255E-05
country79,4,11,0.000187298
country208,1,25,0.000357664
country155,5,8,4.98896E-06
country174,6,10,9.42056E-06
country90,6,1,0.000243774
country137,6,13,0.003423485
country216,1,28,5.51393E-06
country7,2,25,0.015962369
country214,6,6,0.008049763
country142,6,21,0.001135561
country59,2,21,1.36345E-05
country52,4,30,0.635991102
country16,4,14,0.004478223
country190,2,17,6.81519E-06
country21,4,27,2.25606E-06
country7,3,13,0.021212483
country109,1,26,0.077247256
country29,3,11,2.15469E-06
country209,1,17,0.099080971
country206,2,5,0.044165003
country38,6,27,3.89558E-06
country19,2,18,2.31629E-05
country169,4,22,0.002233901
country189,6,30,7.79116E-06
country156,2,2,2.49478E-05
country22,4,27,9.6812E-05
country36,3,12,1.36345E-05
country43,5,27,0.008380676
country33,2,8,0.005147481
country39,5,8,0.000593687
country214,3,14,0.006404113
country47,2,7,0.000122041
country181,4,21,0.000728014
country219,4,24,0.000155153
country204,2,13,9.053E-06
country216,1,7,9.38502E-06
country149,4,30,0.000113992
country58,3,7,6.62248E-05
country83,3,12,0.0017846
country74,3,1,0.001406304
country114,4,26,2.25381E-06
country150,2,29,5.55741E-06
country147,3,26,0.000239578
country142,3,21,0.001353714
country148,2,24,3.12796E-05
country189,6,11,1.55823E-05
country109,2,4,0.06893953
country21,4,29,4.52116E-06
country84,6,20,1.59456E-06
country157,5,26,0.00020743
country9,1,11,0.001499798
country155,2,22,5.38311E-06
country231,4,30,9.73895E-06
country60,3,20,0.003626033
country214,3,27,0.007251797
country136,2,25,0.000261309
country110,1,22,6.37307E-05
country87,2,19,2.31861E-05
country214,5,29,0.007383698
country82,6,14,2.95788E-05
country114,6,10,2.35514E-06
country18,2,14,0.006819117
country125,3,20,1.30449E-05
country12,2,1,0.000193818
country190,5,4,5.29909E-06
country7,1,11,0.012750958
country161,4,21,0.002578961
country75,2,15,1.94779E-06
country122,2,28,5.25903E-05
country169,3,21,0.002637398
country149,2,3,8.04675E-05
country9,3,11,0.001373192
country83,4,16,0.001612949
country142,6,3,0.001096606
country153,2,24,0.002667903
country139,6,17,0.000666144
country221,3,21,2.09167E-05
country64,6,19,5.49249E-05
country192,3,22,1.55655E-06
country131,5,4,7.94863E-06
country122,1,11,6.23293E-05
country100,1,15,0.000106986
country106,6,7,4.84629E-05
country209,5,4,0.126841794
country219,4,5,0.000147818
country45,2,12,0.008058006
country51,4,30,0.006252224
country189,4,7,1.94779E-06
country95,3,12,1.55823E-05
country166,2,14,0.000278943
country96,4,2,1.94779E-06
country173,2,19,0.000197427
country189,5,11,7.79116E-06
country230,6,3,3.89558E-06
country94,1,15,3.53788E-05
country146,3,26,8.35635E-05
country186,2,13,3.6212E-06
country84,2,6,1.82333E-06
country16,4,19,0.004723025
country49,4,2,5.95022E-05
country194,1,6,0.00593465
country26,4,29,1.80846E-05
country16,2,29,0.004170316
country8,5,28,0.000105628
country35,5,15,0.000721654
country214,1,27,0.005801725
country196,3,30,3.14476E-06
country189,5,23,9.73895E-06
country232,5,5,1.36345E-05
country47,6,15,0.000121794
country78,3,28,0.000179712
country232,6,24,9.73895E-06
country23,3,22,0.014210394
country108,1,27,0.011048089
country232,5,11,1.36345E-05
country52,3,15,0.568975018
country232,2,29,9.73895E-06
country208,4,21,0.000254094
country55,5,14,2.99889E-05
country28,2,10,0.001036961
country179,1,6,0.000141023
country133,3,5,4.83131E-06
country30,5,31,0.000303681
country163,6,6,4.86947E-05
country3,5,2,0.004745309
country115,2,6,1.89886E-05
country28,3,16,0.000826848
country222,5,5,1.36345E-05
country229,3,19,0.000181629
country116,5,31,8.12579E-06
country67,1,24,1.55823E-05
country26,6,25,2.62979E-05
country28,5,17,0.000677361
country158,1,14,2.03536E-06
country197,4,20,8.59153E-05
country44,6,13,0.000816489
country140,1,1,1.94779E-06
country49,1,25,6.28094E-05
country66,4,11,0.00620371
country124,4,1,0.004716347
country161,5,31,0.002156662
country103,3,16,0.001006229
country68,4,3,7.2222E-05
country143,6,4,4.06018E-06
country57,4,10,0.003381633
country115,3,20,1.62479E-05
country162,4,16,6.23293E-05
country73,6,13,4.25198E-05
country9,5,6,0.001285541
country228,3,17,0.001509537
country156,3,30,2.83028E-05
country69,2,4,6.37038E-05
country164,5,26,0.002247118
country46,1,7,0.000322061
country116,6,25,6.3464E-06
country68,4,6,8.01724E-05
country129,3,24,2.69064E-05
country115,1,2,1.28624E-05
country95,2,11,2.14257E-05
country77,3,17,0.000491126
country49,2,12,8.60025E-05
country70,3,8,1.94779E-06
country83,5,18,0.001601235
country42,6,26,0.000502552
country219,3,11,0.000186622
country95,3,13,2.14257E-05
country120,6,20,0.009822703
country191,3,24,8.73146E-06
country3,5,7,0.004516544
country97,5,10,4.71827E-05
country94,5,18,2.63429E-05
country194,6,30,0.011170521
country2,6,5,0.598956544
country126,5,17,0.000774132
country206,4,24,0.038506614
country74,2,12,0.00151538
country154,6,15,1.04796E-05
country94,1,29,3.30505E-05
country90,2,2,0.000302055
country134,6,24,3.07835E-05
country103,5,10,0.000925117
country129,5,1,3.16045E-05
country146,6,22,0.000104704
country34,1,31,1.83247E-06
country129,4,7,2.5104E-05
country89,1,8,5.84337E-06
country6,1,21,0.003586643
country211,6,10,0.006985787
country98,1,17,0.000161331
country119,2,28,0.00016751
country107,3,1,0.001838567
country44,1,9,0.000530289
country139,5,19,0.000490843
country215,2,1,4.62054E-05
country177,6,26,0.003792123
country198,5,5,1.85839E-05
country5,2,14,0.001074567
country141,3,29,0.152292237
country129,4,13,2.54067E-05
country22,1,18,5.62247E-05
country47,2,17,0.000124432
country174,2,3,6.22315E-06
country54,6,2,2.81952E-05
country47,6,23,0.000109695
country33,2,10,0.005188253
country215,1,18,4.93084E-05
country141,3,23,0.162981409
country208,5,6,0.000262255
country146,5,20,8.44687E-05
country97,2,19,1.4807E-05
country206,4,30,0.038653331
country120,3,9,0.012045131
country200,3,22,1.36212E-05
country104,6,11,0.006193508
country108,3,27,0.010338442
country12,3,30,0.000248436
country46,2,29,0.000381431
country82,4,5,3.20816E-05
country134,2,23,1.62776E-05
country64,4,23,4.38865E-05
country137,4,11,0.003912519
country115,6,16,2.45258E-05
country38,5,23,1.94779E-06
country78,2,11,0.000135917
country209,5,30,0.120617311
country6,4,8,0.004261121
country122,3,22,4.47992E-05
country73,5,6,3.86997E-05
country90,3,14,0.000280849
country50,1,2,0.000188649
country3,3,12,0.005935383
country81,4,8,5.03084E-06
country213,1,13,2.21555E-06
country45,6,24,0.008496258
country156,1,5,8.95946E-06
country7,5,1,0.023703197
country189,1,14,9.73895E-06
country161,6,26,0.00249601
country17,3,13,0.000164411
country128,3,29,5.84337E-06
country180,3,18,0.000886244
country120,3,25,0.012084087
country91,1,24,3.4964E-05
country16,2,21,0.004851122
country168,4,9,0.003022403
country205,6,17,3.84881E-05
country163,2,4,7.59638E-05
country180,1,11,0.000796646
country185,3,14,0.006106321
country215,6,1,8.66885E-05
country6,5,13,0.003879177
country190,5,21,2.74108E-06
country87,6,17,1.89734E-05
country11,3,3,0.04507816
country91,4,29,1.30087E-05
country63,1,25,0.000146555
country197,4,11,5.76759E-05
country83,3,14,0.001699573
country47,5,22,9.83914E-05
country2,3,4,0.44942877
country69,4,12,7.52036E-05
country139,3,1,0.000584337
country198,6,16,2.59333E-05
country189,5,5,9.73895E-06
country12,2,23,0.000181767
country120,1,28,0.010888144
country119,5,5,0.000155823
country166,6,6,0.000258032
country85,4,9,0.005758964
country217,4,1,0.007927626
country136,1,20,0.000276025
country48,2,26,4.11844E-05
country65,1,21,8.62692E-06
country39,5,24,0.000536798
country38,6,21,3.89558E-06
country201,1,21,5.84337E-06
country101,5,1,0.000637068
country25,4,1,1.8944E-05
country211,3,25,0.005835786
country218,5,3,4.62036E-05
country100,6,2,0.000174709
country60,4,13,0.003514319
country112,4,20,0.000414764
country164,1,23,0.003694344
country226,1,22,0.002571642
country185,3,16,0.005901803
country3,4,28,0.004652554
country146,2,28,5.53527E-05
country142,3,9,0.001266063
country64,1,2,6.39422E-05
country230,6,5,3.89558E-06
country4,3,25,3.89558E-05
country1,4,29,3.04355E-06
country133,6,18,5.24142E-06
country36,5,15,1.16867E-05
country183,5,25,0.00028736
country31,6,1,0.000159395
country3,2,5,0.005251661
country48,1,8,1.81348E-05
country176,6,2,0.001275887
country209,4,29,0.123860492
country3,5,25,0.004531846
country219,4,29,0.00013592
country130,6,1,6.15209E-05
country16,3,2,0.004318292
country66,4,10,0.007237986
country87,5,19,1.15311E-05
country30,5,17,0.000316496
country176,6,28,0.001270255
country167,1,4,4.09758E-05
country169,6,5,0.002284997
country223,4,17,0.003308891
country22,3,14,7.1813E-05
country231,5,24,1.36345E-05
country223,4,12,0.003037653
country144,4,3,0.001120667
country159,6,6,0.102443852
country214,1,1,0.005383696
country26,5,11,2.05907E-05
country156,3,11,4.37259E-05
country173,5,20,0.000356528
country111,4,29,0.000522018
country83,5,19,0.001618965
country215,1,21,4.09779E-05
country68,5,27,0.000116514
country31,5,22,0.000195006
country120,3,17,0.011546497
country12,4,30,0.000184333
country23,5,12,0.011059101
country134,4,18,1.01371E-05
country149,6,22,0.000108213
country155,5,25,4.90483E-06
country5,4,10,0.001152943
country230,6,28,1.94779E-06
country20,2,6,0.064334228
country111,2,13,0.000612992
country130,3,2,7.4907E-05
country196,3,20,6.04339E-06
country85,2,2,0.005180777
country32,6,11,0.004127403
country155,3,21,8.71528E-06
country95,1,28,2.72691E-05
country133,2,12,1.18043E-05
country116,2,9,1.09072E-05
country38,6,28,3.89558E-06
country6,1,25,0.003913265
country30,5,26,0.000356033
country126,4,3,0.000850284
country18,3,31,0.005995772
country199,6,13,9.44885E-06
country78,1,23,0.000158139
country89,4,14,3.89558E-06
country81,3,26,7.36748E-06
country153,1,16,0.002523939
country127,5,25,0.003530247
country114,2,6,2.08061E-06
country11,1,1,0.043702936
country91,3,19,2.34889E-05
country109,5,22,0.044238062
country197,6,29,7.28563E-05
country78,2,7,0.000122879
country53,4,13,0.000185487
country1,3,30,2.79032E-06
country181,2,26,0.000719327
country154,1,16,6.70666E-06
country154,4,12,5.78489E-06
country57,3,21,0.003000366
country169,4,10,0.002755171
country227,6,21,0.000110713
country44,3,13,0.000608254
country141,6,28,0.169174511
country18,1,3,0.006654919
country203,6,10,8.54143E-06
country210,5,23,3.27042E-05
country139,1,23,0.000664196
country109,1,19,0.062833803
country36,6,11,3.89558E-06
country148,1,25,3.31494E-05
country100,5,25,0.000171084
country13,5,2,9.73895E-06
country106,1,25,8.11141E-05
country142,6,5,0.001289437
country132,5,10,3.68923E-06
country141,4,26,0.140612215
country225,6,15,0.000303909
country219,6,12,0.000101264
country112,3,22,0.000482192
country220,3,5,3.89558E-06
country103,5,16,0.000914563
country214,5,9,0.007190804
country212,4,3,2.42285E-05
country150,6,10,4.1586E-06
country180,1,17,0.000788855
country215,6,17,8.95045E-05
country24,3,26,3.46872E-06
country120,2,9,0.010732321
country183,4,9,0.00033774
country26,1,24,1.43906E-05
country209,2,24,0.101505568
country58,2,29,7.20682E-05
country210,2,4,3.30316E-05
country111,4,14,0.00045569
country197,5,16,8.64691E-05
country178,1,10,3.59578E-06
country220,1,17,3.89558E-06
country137,6,11,0.003459304
country55,5,25,1.56676E-05
country170,3,31,0.000456187
country165,5,22,1.94779E-06
country161,5,9,0.002114323
country109,2,12,0.071324761
country153,1,3,0.002322184
country122,5,5,4.6747E-05
country176,5,29,0.001397911
country183,6,11,0.000407956
country3,4,11,0.00495847
country64,5,3,3.72811E-05
country115,3,6,1.81773E-05
country100,6,11,0.000234709
country138,6,11,0.000227805
country138,3,12,0.000179782
country60,3,1,0.00326034
country180,5,4,0.000734317
country50,6,17,0.000323306
country25,6,8,1.23766E-05
country19,4,22,2.4693E-05
country215,1,4,2.50165E-05
country127,5,19,0.003363957
country177,6,28,0.003804355
country201,1,18,5.84337E-06
country47,6,8,0.000132333
country54,5,31,2.80829E-05
country60,3,14,0.003495961
country116,2,14,1.98967E-05
country135,1,28,7.21745E-05
country164,2,11,0.002852219
country182,6,21,0.000171931
country217,1,22,0.006619277
country19,5,23,3.47319E-05
country149,4,18,7.12572E-05
country138,3,27,0.000174217
country218,3,3,4.8897E-05
country225,1,10,0.00019542
country149,2,10,9.08022E-05
country121,6,27,1.58343E-06
country28,2,29,0.000803613
country179,1,13,0.000126287
country204,5,22,1.1479E-05
country113,5,14,0.001629893
country139,1,26,0.000619397
country98,5,28,7.50138E-05
country67,1,19,9.73895E-06
country208,6,8,0.00025935
country194,4,30,0.010269457
country143,5,13,3.73368E-06
country216,6,18,4.79325E-06
country14,4,27,0.00071291
country232,1,12,7.79116E-06
country199,2,24,8.47353E-06
country216,2,2,1.46451E-05
country113,1,18,0.002146067
country150,5,16,3.77866E-06
country146,6,1,8.02369E-05
country219,5,25,0.000120986
country168,5,9,0.002902057
country170,6,22,0.000663504
country142,4,15,0.0011453
country46,4,24,0.000410768
country137,6,26,0.003258785
country82,5,15,3.01089E-05
country104,6,8,0.005955154
country25,1,22,7.19145E-06
country152,3,11,4.37259E-05
country18,6,28,0.004842125
country6,1,6,0.003013995
country164,6,9,0.003047267
country157,2,12,0.000213865
country78,2,23,0.00012486
country171,6,2,4.02789E-06
country175,3,4,0.000215439
country49,1,26,7.48722E-05
country161,4,30,0.002948479
country144,6,29,0.000852407
country70,3,25,1.94779E-06
country149,6,28,0.000117056
country67,2,26,9.73895E-06
country6,1,14,0.003481533
country211,1,19,0.004441539
country133,2,15,1.67623E-05
country97,3,24,2.46656E-05
country60,5,21,0.004101555
country134,1,11,9.17665E-06
country46,3,2,0.000374611
country231,4,19,1.36345E-05
country101,2,11,0.000475832
country163,3,19,7.79116E-05
country212,4,12,1.11125E-05
country39,5,14,0.000631459
country21,3,1,2.13326E-06
country39,2,26,0.000902538
country208,2,26,0.000413208
country177,6,7,0.003568791
country153,2,22,0.002639517
country22,6,12,0.000117706
country113,6,6,0.001930755
country124,5,13,0.00413838
country23,6,10,0.012352711
country115,5,31,6.69948E-06
country149,3,6,0.000125628
country196,1,8,6.80056E-06
country144,1,29,0.001495401
country166,5,9,0.000212346
country137,4,17,0.004006285
country42,3,10,0.000527371
country169,2,29,0.002627394
country78,5,14,0.000117031
country159,1,29,0.078106662
country95,5,31,7.79116E-06
country138,1,8,9.38525E-05
country180,6,6,0.000747951
country160,4,13,0.000484988
country90,1,17,0.000273173
country183,2,10,0.000300184
country218,3,15,4.80189E-05
country200,2,18,9.84181E-06
country167,6,7,6.82098E-05
country133,3,25,9.28337E-06
country69,6,15,0.000160687
country36,2,29,5.84337E-06
country190,6,22,2.91623E-06
country28,5,5,0.000623827
country97,5,5,4.02838E-05
country74,6,29,0.001382931
country176,4,25,0.001304048
country202,3,29,1.53489E-06
country59,5,7,1.75301E-05
country155,3,27,5.19787E-06
country103,3,6,0.000979245
country26,4,10,2.21805E-05
country38,3,22,3.89558E-06
country85,6,23,0.005793066
country198,5,21,2.19287E-05
country176,2,12,0.001694756
country38,2,16,3.89558E-06
country215,6,16,8.93259E-05
country57,1,9,0.002709953
country56,2,9,1.04343E-05
country171,1,11,1.3765E-05
country87,2,29,1.2774E-05
country16,3,23,0.00572442
country94,3,19,4.19171E-05
country57,3,28,0.003705887
country116,1,11,5.60852E-06
country130,4,2,8.69906E-05
country35,5,28,0.000697658
country202,3,25,1.54723E-06
country77,2,7,0.000492805
country26,2,29,1.7032E-05
country185,4,30,0.006057626
country112,2,21,0.000471706
country138,4,5,0.000133124
country222,1,11,1.16867E-05
country65,3,7,9.45738E-06
country183,2,21,0.000279375
country7,1,23,0.014673882
country203,6,28,5.9028E-06
country47,1,31,0.000135603
country232,5,22,1.16867E-05
country49,1,22,5.09012E-05
country13,2,15,1.75301E-05
country58,4,12,7.01204E-05
country225,6,30,0.000288646
country215,5,17,9.2455E-05
country102,1,26,0.00026573
country102,6,21,0.000297647
country182,5,30,0.000152145
